"country","capacity_mw","latitude","longitude","commissioning_year","generation_gwh_2013","generation_gwh_2014","generation_gwh_2015","generation_gwh_2016","generation_gwh_2017","generation_gwh_2018","generation_gwh_2019","estimated_generation_gwh_2013","estimated_generation_gwh_2014","estimated_generation_gwh_2015","estimated_generation_gwh_2016","estimated_generation_gwh_2017","primary_fuelBiomass","primary_fuelCoal","primary_fuelCogeneration","primary_fuelGas","primary_fuelGeothermal","primary_fuelHydro","primary_fuelNuclear","primary_fuelOil","primary_fuelOther","primary_fuelPetcoke","primary_fuelSolar","primary_fuelStorage","primary_fuelWaste","primary_fuelWave.and.Tidal","primary_fuelWind"
26,7.9,44.8569,-79.5396,1989,226.4644444,0,7.18634,353.523,371.057,345.053996,277.995,42.08,42.22,34.21,39.37,41.99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,2.3,45.6219,-72.9498,1950,3.444,3.51,3.032,9.60201,27.82638889,1.164,1.953,9.17,9.33,9.04,9.1,9.32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,12.7,49.3336,-112.8871,1935,141.42,205.37,277.883997,290.30463,249.137,48.7152,129.131,28.76,28.76,28.76,28.84,28.76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,1.2,45.0447,-63.1389,2013,8286.913011,8583.702,7309.583,7120.233005,8707.877,7864.293056,3249.202037,2880.89,2080.71,2530.05,1892.46,2923.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,15,49.4089,-82.4248,2014,751.393,714.29,888,892.411,1268.492,798.381,816.919,847.96,983.21,854.61,385.34,645.06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,58.1,46.7094,-79.0954,1986,833.503,0,410.56685,402.529,565.435005,593.974998,514.484,197.79,417.7,397.14,271.47,92.12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,3.1,49.5674,-125.6215,1962,19.921,7.569,0.001,14.398,6.217,16.272,13.001,5.86,5.86,5.86,5.88,5.86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,20,48.7975,-87.1066,2013,0,10.7379,0,22.46277778,36.458752,115.089,50.168,34.16,90.04,8.4,105.81,92.86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,40,42.2701,-82.2539,2005,47.313,53.514,61.394,74.363,72.492,98.294,143.873999,2.12,91.24,22.55,69.03,92.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,1.5,49.3875,-123.074,1989,126.939,102.209,50.792,28.601,29.279,86.948,16.792,18.82,11.49,2.05,1.94,3.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,22.8,53.8615,-101.2175,2010,400.556003,168.8372222,104.93546,79.845,162.357,151.72,162.64,177.99,116.98,37.96,116.42,109.46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,8.2,49.5424,-125.5642,1957,25.055,4.682,6.352,0.078,5.898,13.376,0.104,18.32,18.32,18.32,18.37,18.32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,5.3,46.5529,-72.7587,1952,1.851,11.857,3.199,5.45,108.396,0,43.789,17.12,17.12,17.4,18.42,18.45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,4,45.4796,-76.6894,1950,0,42.821,34.974,2.877,95.158,-0.331,16.708,16.44,15.84,13.58,15.54,16.97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,285,43.1071,-79.1983,1999,27.574,90.766,147.084,117.759997,62.613,38.122,878.017,946.9,1028.12,884.43,1223.23,995.18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26,3,50.9985,-115.3746,1957,1635.475956,1716.90798,2193.137,1509.71,2448.066,1759.466,1495.427953,5.68,5.68,5.68,5.69,5.68,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,8.5,48.3653,-89.3208,2010,2.216,1.99,3.393,0.007,2.056,8.572,3.893,12.06,12.55,12.55,12.09,12.06,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26,4.2,44.6914,-63.8913,1962,22.348,20.072,3.399,0,18.815,4.811,35.038,9.86,9.86,9.86,9.89,9.86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,36.8,46.8097,-67.7665,1962,152.404,205.4327778,69.306,0.425,0.901,2.549,27.204,137.88,146.67,137.36,147.07,140.33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,18,49.7409,-122.1622,1962,182.355005,176.555,114.422,200.624,313.59415,447.947002,308.858997,67.26,70.73,70.92,71.12,67.26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,20,46.7801,-67.6953,1954,49.23266,135.389,229.724,69,14.00833333,149.281001,76.107,79.99,79.95,80.51,82.93,81.24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,15,49.9014,-119.4994,2006,152.404,14.35302,10.883,0,36.663,56.987,165.334,96.42,158.26,92.45,35.95,1.06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2.6,47.5395,-52.9191,1986,-0.533,30.715,-0.267,7.518,32.234,32.721,107.264,9.08,9.3,9.36,9.32,8.87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,6.9,47.2107,-52.8483,1982,125.150003,266.558997,110.38,44.347,39.364,79.176,116.156,16.32,16.32,16.32,16.36,16.32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,302,47.7521,-72.8783,1960,936.05097,765.542,734.553002,761.592,837.74,1045.366957,273.976,1265.65,1165.75,1175.97,1155.84,1133.29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,307,45.6211,-62.6481,1955,3308.587,2992.941966,2662.5,1698.661,1395,3081.664,1543.176,745.43,1740.26,1550.15,1171.42,2024.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26,21.2,49.7038,-122.0796,1962,103.18,101.858,1.732,0,3.286,8.253,0.003,54.7,54.7,54.7,54.85,54.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,2,44.9884,-79.2714,1989,0,8.639,0,3.29,0,6.268,12.758,8.34,8.83,6.83,7.72,8.18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,2.7,43.8821,-65.9778,1978,47.372,26.682,0,4.095,0,0.001,29.848,10.4,10.15,10.59,10.08,9.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,27.5,48.7468,-80.5817,1942,1.327,0,0.01,7.101,22.929,6.598,65.624,114.56,114.56,109.6,101.49,114.56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,225,53.4963,-64.5158,1978,77.722,446.065,301.10349,77.107,259.7945,973.908,462.752,995.63,995.63,927.77,812.18,974.66,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,39,47.3702,-68.3318,2015,855.914,766.489,473.788,573.418001,905.531,628.13,560.465,141.19,156.32,138.53,179.49,18.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,9,49.8371,-123.6858,1976,0,1887.904,1845.647,1693.686,0,1100.947,452.985002,26,27.02,27.02,28.52,27.64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,23.5,47.6363,-69.1225,2007,11.201,0,41.291,2.036,4.247,0,1.869,12.48,32.19,5.91,31.36,54.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,2,49.2602,-123.2545,2001,128.267,0,13.66414,77.193,138.29,124.602,86.31,43.11,80.45,31.67,34.24,165.74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,4.4,53.8926,-122.8149,2014,714.522,1032.493,639.241,471.673,27.523,0,107.58,22.55,9.17,55.89,12.93,90.92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,23,48.5358,-86.1442,1959,5.34,22.331,9.755,27.983,37.166,212.991,13.664,113.94,114.25,89.15,89.61,114.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,10,49.7954,-123.5721,1935,0,328.150001,203.276,0,-1.367,38.504,69.632,22.34,22.34,22.34,22.4,22.34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,66,49.4601,-117.4842,1960,332.28,96.153,96.127,71.082,149.633,133.22,205.402,337.25,337.25,337.25,338.18,337.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,81.4,50.657,-123.4476,1959,170.409,242.159,224.103,0,20.413,50.39,157.053,215.37,215.37,215.37,215.96,215.37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,25,49.7178,-123.0546,1976,3913.619,3305.9567,4962.679028,2489.769,1624.65,1351.505,1108.627,99.53,85.09,79.25,85.54,80.55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,33,49.566,-122.3503,1944,68.982,7.53,17.796,7.545,0.226,1.407,23.80152,110.68,106.41,106.12,106.7,101.23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,10,46.6692,-80.9214,2006,0,4.403,3.199,2.723,0.118,5.295,29.40117,14.68,15.24,15.24,14.72,14.68,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26,10,48.7918,-91.705,1989,0,0.002,0,3.735,43.267,98.069,20.523,43.77,43.68,41.22,39.9,43.73,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,12,53.2063,-114.9826,2002,578.073,848.350998,0.994875,331.2,446.758005,190.876,19.74,202.14,164.93,143.99,130.97,260.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,90,54.94,-117.237,2001,38.66711,0,44.848,373.265,0,83.358,170.581,304.14,340.23,412,407.03,314.27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26,5,48.7078,-94.2516,1996,441.701,796.288995,548.167,314.988,272.685,282.302,35.57,7.34,7.61,7.61,7.36,7.34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26,101.1,48.3172,-67.1408,2011,54.088,18.185,18.752,0,39.053,149.281001,166.179584,215.8,287.57,225.47,276.66,234.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,66,46.1668,-60.1151,1975,2864.44497,4219.22785,4920.36,4303.69,3218.560014,4012.753941,712.310998,226.45,191.44,412.66,327.15,92.86,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26,24.6,47.9173,-69.216,1999,279.547003,1917.445,2635.031,1980,1982.681,2472.1372,2201.556,79.8,87.03,178.58,121.3,57.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,18,56.7289,-130.5977,1960,605.6180556,58.839,323.076002,191.58725,297.92,280.087,324.221,70.02,70.68,73.88,69.91,69.91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,3.4,46.3163,-81.5207,1959,113.498,214.792996,304.52,211.333,173.78,198.482001,144.229,13.22,13.71,13.92,13.87,13.71,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,9,42.8978,-79.3854,2006,5.413,81.479,74.215,0.425,0.164,14.36277778,7.517,8.99,10.4,7.22,1.54,20.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,10,49.8395,-92.8467,2013,922.802,542.940002,377.997,248.764,291.58,53.607,5.103,14.68,15.24,15.24,14.72,14.68,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26,1.1,49.8217,-92.8763,1976,295.055,453.219,307.2405556,139.414,180.382,203.117,441.753,3.69,4.69,3.44,3.88,3.67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,16,50.6605,-121.9833,1997,425.374997,429.608,336.479,520.2791667,402.225,383.865006,251.933,50.77,50.54,49.38,50.4,51.69,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,20,42.9359,-80.1435,2004,2.12,3.059,13.137,2.228,0,2.156,0.388,28.51,28.55,29.83,30.86,29.51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26,8,50.8139,-118.06,1944,141.503,347.465998,240.086997,426.025,253.946002,0,126.43465,41.72,41.72,41.59,41.84,41.47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,2,45.197,-63.9688,1999,0.13132,32.47638889,7.37,522.345,287.993,144.743002,96.513,52.61,31.91,3.43,8.37,4.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,493.2,49.0041,-117.6129,1968,1723.03,1247.298,1022.786042,871.99,1265.565,2450.933,2278.498,2307.77,2307.77,2307.77,2314.09,2307.77,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,1.3,44.3371,-78.3131,1989,0,6.487,0,0.025,23.242,26.301,26.571,6.32,5.68,5.76,5.98,5.02,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,8,59.6319,-109.0555,1987,1.722,5.996,0.39,26.306,52.644,69.342,4.536,18.21,18.21,17.35,18.1,18.21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,4.6,43.4375,-80.5801,1992,438.945003,151.377,495.005,541.774,213.244,323.195,544.727,9.52,9.34,1.28,13.05,2.68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,3,49.3291,-113.6732,1958,471.034,1054.42,596.4627,1047.995003,613.968,674.457,273.576,10.57,10.29,10.02,10.72,10.46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,3.9,49.1897,-113.6806,2005,1199.06296,1450.291,1030.115833,1531.1131,1423.42324,958.3,652.121,31.07,6.54,1.37,19.54,9.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,9.3,48.9415,-57.9282,1987,0.007,0.061,-0.034,0.07546,35.004,52.417,26.448,29.72,27.09,26.98,29.1,28.13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,10,44.6575,-79.8048,2016,3.55212,0.082,8.598,5.669,8.779,7.238,6.786,13.24,15.2,14.57,14.3,12.95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26,15,48.3472,-81.4806,1995,568.027004,893.091209,416.47923,247.1779,97.304,252.836,119.575,62.99,65.32,60.88,62.98,64.24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,1.6,43.7528,-66.0139,2012,84.808,13.749,11.188,0,4.143333333,75.063,3.486,10.69,9.98,1.47,26.02,3.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,4.5,45.6617,-71.4636,1980,2924.587,3060.377049,2299.201004,2014.381,1843.436041,1285.499974,771.294,17.8,17.35,17.9,17.47,18.26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,10,47.0329,-64.0168,2006,0.0049,31.579,12.027,8.891,5.895,18.945,1.38,24.21,3.89,10.6,5.86,23.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,12,43.1547,-79.1924,1960,0.114,18.881,0,3.473,2.099,7.881,5.36,37.23,37.13,27.36,30.63,28.53,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,10,42.9743,-79.1965,2005,519.671,0,261.169,8.013,141.848,112.927,213.495571,14.42,13.67,14.22,15.6,14.44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26,5,59.6274,-109.0178,1974,89.59527778,158.761,0,8.126,36.656,34.828,8.647,9.79,9.79,9.31,9.77,9.79,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,239,46.4315,-83.3859,1958,418.052,316.68,152.805,12,144.18545,304.469,495.712,828.96,857.49,676.19,673,831.78,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,19.8,46.7197,-64.3694,2001,39.08,160.357,82.97089,8.028,37.241,77.069,1.764,119.87,25.79,31.43,97.02,45.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,230,42.9993,-79.5035,1977,234.951,0,99.133,133.232,118.002,107.182,1.663,535.88,482.96,803.3,595.11,533.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,3,42.6039,-81.6116,1949,0,2.327,21.121,3.648,28.216,51.319,7.368,2.97,13.4,47.53,9.26,57.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,8.7,46.3695,-79.9357,1942,357.033,346.417,0,0,58.593,0.143,22.133,37.88,38.89,38.62,37.94,38.89,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,122.8,42.2807,-83.0876,1964,98.912,2.695,37.77,45.583521,21.171,0,84.3,446.28,331.04,447.61,720.25,428.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26,4.3,45.498,-71.6201,1978,0,4.23,0.321,4.251,10.267,4.301,61.883,18.73,15.01,16.67,14.93,18.13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,17,54.4153,-114.1769,1996,279.354,248.206,303.076,324.918,390.512,301.738,316.20566,11.28,52.27,68.71,13.26,101.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,19.2,44.4075,-65.9491,1944,44.933,15.704,4.268,0.334,22.861,0.249,0.011,71.54,74.17,73.07,72.13,71.93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,54,49.9106,-118.0718,2008,137.584,145.439,0,67.77941,60.078,0,134.193,260.93,260.93,260.93,261.64,260.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,7.6,50.1062,-122.9458,1961,84.274,11.566,6.152,0,42.505,57.365,42.293,17.02,17.02,17.02,17.06,17.02,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,5.5,49.2189,-82.6888,1959,0,0.81,2.511,0.125,38.167,5.826,2.987,24.56,25.61,23.89,23.92,24.46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,7.5,48.594,-85.3008,2014,250.722,331.374,376.424,428.921,486.900999,279.74,108.099,40.59,5.43,56.17,12.3,106.66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2.9,45.0623,-64.3807,1956,5.215,6.603,0.025,0.17542,18.549,31.843,3.528,8.79,9.36,9.11,9.24,9.03,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,25,54.1624,-115.7336,1983,191.568,14.882,2.323,71.918,150.331,130.7069444,5.245,51.58,120.29,7.96,93,112.38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,68,50.1145,-94.8691,1974,20.2,108.905,135.4258333,182.385,235.538,137.862,283.378,325.6,325.6,326.69,327.19,325.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,40,60.6984,-135.0435,1961,276.9975,152.3958333,59.763,0,44.515,27.25,11.467,186.28,185.29,185.64,186.79,185.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,6.2,44.0045,-80.1628,1978,85.999,44.289,49.026,6.723,0.306,2.458,6.674,17.89,37.42,2.24,1.61,14.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,10,45.0076,-74.9746,2017,562.776,1036.239,267.055,481.604003,272.685,246.629,4.98,14.13,15.1,14.27,13.27,14.39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26,68,52.1613,-122.1712,1982,0,4219.22785,4144.393,4414.854952,2093.837,706.884002,1130.168,322.7,65.76,173.67,376.64,11.24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,50,42.281,-82.9351,2006,111.244,193.13,78.233,0,0,2.698,7.48,68.83,67.08,70.51,74.24,74.36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26,88,51.2214,-112.5779,2008,55.373,4.567,22.2875,30.041,10.596,49.771,148.02,169.23,211.05,224.66,37.01,204.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,6.4,45.2816,-75.9593,2011,0.027,0,0.699,0.042,41.657,62.863,680.705,4.22,7.23,42.33,16.43,1.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,197.8,44.179,-76.4725,2009,509.892,939.577002,1471.643964,547.162004,455.435,274.507,966.586,291.37,495.3,474.92,487.95,458.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,2.9,43.6043,-80.5497,2010,53.957,30.865,0,22.563,47.432,33.72777778,89.681,13.25,38.08,4.24,41.83,2.44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,200,46.5314,-60.4402,1954,331.235,536.1694444,537.525,573.434,160.208,328.354,363.148,557,557,557,558.53,557,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,211,55.5383,-98.4938,1958,250.4438889,134.635,139.068,118.288,209.256,184.919,487.500386,581.27,598.11,574.04,574.87,553.42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,138,52.7234,-108.2318,2014,1833.797,2028.484001,1614.911,1565.124007,1441.149,257.1991667,966.591,687.73,583.33,578.76,498.26,481.88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26,393,44.0757,-79.5309,2009,185.479,569.674,475.08265,552.785998,278.941,236.20305,269.245,1016.65,1331.73,1727.87,1021.01,1372.31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26,23,50.0535,-126.7797,1998,32.233,165.107,51.448,76.924,19.466,125.337,85.811,60.79,60.79,60.79,60.96,60.79,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,78,49.3361,-117.7275,1958,375.445994,223.914,188.468,104.481,57.672,0.396,116.337,74.83,121.04,164.08,181.79,347.71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,11.575,16.7667,-22.9833,1963,176.284,276.224,148.329,0,128.82265,81.59,0.402,19.4,8.19,2.75,23.92,165.03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35,5,14.91,-23.544,2007,51.494,0,3.393,2.471,0,0,3.51,10.9,11,11,11.08,10.99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35,10,14.928,-23.545,1998,5.64795,37.735,35.422,28.779,87.121,58.274,16.919,5.89,5.16,11.5,22.68,49.42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28,136,-37.3646,-71.4894,1960,101.474,295.454,30.82083333,120.327,24.02078,7.16,325.434,391.43,345.75,445.18,298.28,397.04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28,2,-24.1355,-69.8649,2000,9.442,7.764,0,0,28.715,3.46,38.493,13.49,1.81,3.08,37.71,1.17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28,324,-37.7103,-71.8169,1966,0,524.207,0,475.255,489.236,272.946,1112.703,955.54,905.84,1026.88,773.04,962.45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28,101.3,-39.8009,-73.1852,1973,4.368,70.892,0,105.219,0,58.434,91.658,11.12,102.55,82.64,150.58,59.27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28,320,-37.3103,-71.6264,1992,608.004,458.535996,152.614,155.443,124.83512,94.061,609.755,916.24,762.46,985.66,651.23,945.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28,767.8,-23.0898,-70.4168,1998,438.945003,19.353,1129.71,969.664,1315.519992,145.905,712.310998,2632.65,3109.06,3100.46,2461.76,3062.98,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28,5,-33.6427,-70.6331,1966,21.75,50.747,-12.192,32.482,0,10.066,11.393,19.84,17.4,19.9,20.06,21.58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28,8.8,-24.155,-69.825,2017,3.636,4.567,0,43.088,0.112,2.195,376.621374,18.46,19.3,19.59,19.68,19.78,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28,24,-37.2092,-73.2222,1969,68.223,1.221,0,0,0,0,954.97801,25.43,20.27,50.83,77.14,6.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,8,-18.495,-70.12,2017,5.78,15.814,0,34.819,0,-0.152,60.023,16.22,17.2,17.72,17.47,17.21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28,14,-18.495,-70.12,2016,258.587,1142.965769,377.067557,284.876,4.522,212.802,4.517,30.21,35.05,36.18,36.15,35.14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28,2.8,-32.8489,-71.2267,1999,16.13,1.288,0.02,0,0,0,53.291,2.25,36.15,7.64,11.97,11.17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28,53,-32.917,-70.3289,1975,77.773,109.522,0,11.308044,0,0.00784,202.167,138.8,91.24,158.79,142.66,147.54,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28,146.5,-23.48,-69.419,2014,178.31,241.696,84.084,6.69,2.726,0.649,247.583,339.27,387,387.06,390.81,387,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28,3,-40.8878,-72.3382,1972,0,6.808,1.696,85.575,104.5,25.792,110.999,6.24,5.24,7.55,5.26,6.24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28,13,-39.7999,-73.1891,1989,52.463,0,22.268,28.847,0.779,-61.489,0.535,31.77,3.79,22.79,47.54,7.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28,248.9888,-32.7483,-71.4833,2005,667.257,566.598,150.16,210.93005,126.928,138.774,7.646,1124,1234.9,1045.04,789.28,1373.67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28,18.15,-31.2883,-71.6023,1998,5.671,139.47,20.39478,42.516,9.2949,6.996,39.103,1.65,8.72,14.97,20.66,50.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,60,-31.3136,-71.6011,2001,0,50.909,-0.062,55.816,37.06,28.524,138.666,92.9,108.86,118.16,107.68,166.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,4,-37.7308,-73.3828,2009,4.613,24.43,0.153,53.543,10.65,0.948,116.765,1.86,1.61,4.29,3.81,2.34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28,172,-41.5281,-72.3417,1966,97.57,142.024,4.979,129.6202778,200.464,109.645134,27.725,549.56,472.65,583.87,462.26,554.41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28,12,-40.8192,-72.3999,1958,38.95527778,46.019498,8.3779,226.511,111.618,44.507,122.29,30.57,26.6,35.82,26.67,30.57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28,152.2748,-27.4876,-70.3864,1978,901.377,1301.635041,2103.497,1748.041,2458.537,2702.9,2438.506,219.04,338.38,269.06,395.12,89.09,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28,10,-33.5286,-70.9528,1971,0.002,65.073,-12.192,33.362,20.898,0.03332,129.871,24.99,22.92,30.84,24.28,25.87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28,2.5,-33.3263,-71.3923,2013,1.373,202.372005,11.763,6.69,1.048,0,46.577,18.34,9.19,2.42,5.8,1.46,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28,112,-34.2756,-70.4523,1952,194.912,27.219,0.058,28.342,10.808,0.009,14.928,383.29,316.32,387.52,339.22,392.74,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28,36,-26.3748,-70.0657,2010,33.915,62.168,1.999,50.541,0.051,1.61798,4.451,80.02,91.71,93.09,93.85,92.68,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28,10,-18.3695,-69.5469,2003,39.754,63.734,77.335,152.22,108.981,75.38,244.356,26.16,22.85,30.54,22.91,26.16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28,19,-35.6615,-71.3551,1956,3493.134,1688.677,965.431,285.805002,394.749,23.44611111,220.756,81.83,74.2,83.54,76.02,87.71,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28,9,-43.0914,-73.6155,2004,4.44114,42.084,0,117.989,30.416,-0.092,55.504,13.8,1.71,1.96,4.92,5.26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28,11.3,-40.5786,-73.0884,1980,5.398,97.746,9.847,0,62.992,0,89.009,1.91,5.22,1.5,2.81,6.61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
